precio,area,habitaciones,banos,latitud,longitud,precio_m2,ciudad,departamento,tipo_propiedad,categoria_tamano,categoria_precio
480000000.0,78.0,1.0,2.0,4.711,-74.026,6153846.153846154,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
387000000.0,87.0,2.0,3.0,4.728,-74.028,4448275.862068965,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
490000000.0,109.0,3.0,3.0,4.731,-74.031,4495412.844036697,Bogotá D.C,Cundinamarca,Apartamento,Grande,Alta
340000000.0,98.0,3.0,3.0,4.72,-74.028,3469387.7551020407,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
800000000.0,110.0,3.0,3.0,4.698,-74.051,7272727.2727272725,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
410000000.0,70.0,2.0,3.0,4.718,-74.034,5857142.857142857,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
1750000000.0,221.0,3.0,4.0,4.721,-74.026,7918552.036199095,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
620000000.0,108.0,3.0,4.0,4.718,-74.034,5740740.740740741,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
1750000000.0,221.0,3.0,4.0,4.721,-74.026,7918552.036199095,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
1900000000.0,283.0,3.0,4.0,4.689,-74.043,6713780.918727915,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
1420000000.0,256.0,4.0,5.0,4.689,-74.042,5546875.0,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
3600000000.0,1100.0,9.0,4.0,4.663,-74.07,3272727.272727273,Bogotá D.C,Cundinamarca,Otro,Muy Grande,Premium
320000000.0,56.0,1.0,1.0,4.653,-74.063,5714285.714285715,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
480000000.0,72.0,2.0,1.0,4.661,-74.054,6666666.666666667,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
450000000.0,67.0,2.0,1.0,4.661,-74.054,6716417.910447761,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
600000000.0,75.0,1.0,2.0,4.643,-74.058,8000000.0,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Premium
800000000.0,139.0,3.0,2.0,4.673,-74.058,5755395.683453238,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
285000000.0,41.0,1.0,2.0,4.642,-74.057,6951219.5121951215,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
380000000.0,83.0,3.0,2.0,4.637,-74.064,4578313.253012048,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
325000000.0,46.0,1.0,2.0,4.646,-74.065,7065217.391304348,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Alta
880000000.0,130.0,2.0,3.0,4.67,-74.05,6769230.769230769,Bogotá D.C,Cundinamarca,Oficina,Grande,Premium
2300000000.0,172.0,3.0,3.0,4.672,-74.049,13372093.023255814,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
2300000000.0,172.0,3.0,3.0,4.672,-74.049,13372093.023255814,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
870000000.0,133.0,2.0,3.0,4.659,-74.048,6541353.383458647,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
760000000.0,124.0,3.0,3.0,4.658,-74.048,6129032.258064516,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
1980000000.0,281.0,3.0,3.0,4.675,-74.045,7046263.345195729,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
810000000.0,118.0,2.0,3.0,4.679,-74.056,6864406.779661017,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
930000000.0,130.0,3.0,3.0,4.666,-74.045,7153846.153846154,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
3200000000.0,292.0,2.0,4.0,4.668,-74.052,10958904.10958904,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
1800000000.0,220.0,3.0,4.0,4.677,-74.043,8181818.181818182,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
1390000000.0,228.0,3.0,4.0,4.657,-74.05,6096491.228070175,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
2400000000.0,295.0,4.0,4.0,4.657,-74.049,8135593.220338983,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
1300000000.0,315.0,5.0,5.0,4.67,-74.045,4126984.126984127,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
6500000000.0,462.0,10.0,12.0,4.661,-74.053,14069264.06926407,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
750000000.0,262.0,6.0,3.0,4.68,-74.11,2862595.419847328,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
349000000.0,180.0,4.0,3.0,4.745,-74.064,1938888.888888889,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Alta
450000000.0,118.0,3.0,3.0,4.724,-74.062,3813559.3220338984,Bogotá D.C,Cundinamarca,Apartamento,Grande,Alta
530000000.0,107.0,3.0,3.0,4.705,-74.069,4953271.028037383,Bogotá D.C,Cundinamarca,Apartamento,Grande,Alta
550000000.0,140.0,3.0,3.0,4.695,-74.066,3928571.4285714286,Bogotá D.C,Cundinamarca,Apartamento,Grande,Alta
1350000000.0,210.0,3.0,3.0,4.721,-74.072,6428571.428571428,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
450000000.0,118.0,3.0,3.0,4.724,-74.062,3813559.3220338984,Bogotá D.C,Cundinamarca,Apartamento,Grande,Alta
950000000.0,279.0,4.0,4.0,4.702,-74.06,3405017.9211469535,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
920000000.0,202.0,3.0,5.0,4.727,-74.066,4554455.445544555,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
1100000000.0,320.0,4.0,5.0,4.699,-74.059,3437500.0,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
119500000.0,57.0,3.0,2.0,4.647,-74.167,2096491.2280701755,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
240000000.0,58.0,3.0,2.0,4.644,-74.127,4137931.0344827585,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
90000000.0,1642.0,3.0,2.0,4.52,-74.58,54811.205846528625,Apulo,Cundinamarca,Lote,Muy Grande,Económica
2555000000.0,1825.0,3.0,2.0,4.921,-74.025,1400000.0,Cajicá,Cundinamarca,Lote,Muy Grande,Premium
155000000.0,145.0,3.0,2.0,4.726,-73.97,1068965.5172413792,La Calera,Cundinamarca,Lote,Grande,Media
145000000.0,165.0,3.0,2.0,4.718,-73.973,878787.8787878788,La Calera,Cundinamarca,Lote,Muy Grande,Media
750000000.0,240.0,9.0,4.0,3.433,-76.541,3125000.0,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
1300000000.0,1112.0,9.0,4.0,3.474,-76.522,1169064.748201439,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
1500000000.0,260.0,4.0,3.0,4.375,-73.212,5769230.769230769,Desconocida,Cundinamarca,Finca,Muy Grande,Premium
280000000.0,375.0,6.0,2.0,7.883,-72.509,746666.6666666666,Desconocida,Norte De Santander,Casa,Muy Grande,Media
350000000.0,105.0,3.0,2.0,4.756,-75.921,3333333.3333333335,Cali,Valle Del Cauca,Casa,Grande,Alta
160000000.0,168.0,4.0,2.0,3.397,-76.385,952380.9523809524,Cali,Valle Del Cauca,Casa,Muy Grande,Media
150000000.0,138.0,3.0,2.0,4.287,-74.812,1086956.5217391304,Flandes,Tolima,Casa,Grande,Media
196000000.0,144.0,5.0,2.0,3.528,-76.281,1361111.111111111,Palmira,Valle Del Cauca,Casa,Grande,Media
1100000000.0,516.0,4.0,2.0,4.706,-74.23,2131782.9457364343,Mosquera,Cundinamarca,Casa,Muy Grande,Premium
130000000.0,90.0,3.0,2.0,7.888,-72.502,1444444.4444444445,Desconocida,Norte De Santander,Apartamento,Mediana,Media
160000000.0,68.0,3.0,2.0,3.411,-76.534,2352941.1764705884,Cali,Valle Del Cauca,Apartamento,Mediana,Media
170000000.0,61.0,3.0,2.0,3.373,-76.514,2786885.2459016396,Cali,Valle Del Cauca,Apartamento,Mediana,Media
145000000.0,60.0,3.0,2.0,3.47,-76.53,2416666.6666666665,Cali,Valle Del Cauca,Apartamento,Mediana,Media
250000000.0,135.0,3.0,2.0,3.446,-76.554,1851851.851851852,Cali,Valle Del Cauca,Apartamento,Grande,Media
150000000.0,65.0,3.0,2.0,3.371,-76.546,2307692.3076923075,Cali,Valle Del Cauca,Apartamento,Mediana,Media
235000000.0,67.0,3.0,2.0,3.467,-76.519,3507462.686567164,Cali,Valle Del Cauca,Apartamento,Mediana,Media
260000000.0,97.0,2.0,2.0,3.484,-76.524,2680412.3711340204,Cali,Valle Del Cauca,Apartamento,Mediana,Media
240000000.0,92.0,3.0,2.0,3.419,-76.544,2608695.652173913,Cali,Valle Del Cauca,Apartamento,Mediana,Media
170000000.0,61.0,2.0,2.0,3.373,-76.514,2786885.2459016396,Cali,Valle Del Cauca,Apartamento,Mediana,Media
420000000.0,120.0,3.0,2.0,4.862,-74.033,3500000.0,Chía,Cundinamarca,Apartamento,Grande,Alta
140000000.0,60.0,3.0,2.0,4.707,-74.199,2333333.3333333335,Funza,Cundinamarca,Apartamento,Mediana,Media
235000000.0,76.0,3.0,2.0,6.17,-75.626,3092105.263157895,Itagui,Antioquia,Apartamento,Mediana,Media
114900000.0,51.0,3.0,2.0,4.736,-74.259,2252941.1764705884,Madrid,Cundinamarca,Apartamento,Mediana,Media
155000000.0,77.0,3.0,2.0,4.545,-75.667,2012987.012987013,Armenia,Quindío,Apartamento,Mediana,Media
450000000.0,92.0,3.0,2.0,6.163,-75.579,4891304.347826087,Envigado,Antioquia,Apartamento,Mediana,Alta
185000000.0,55.0,3.0,2.0,6.158,-75.582,3363636.3636363638,Envigado,Antioquia,Apartamento,Mediana,Media
360000000.0,80.0,3.0,2.0,6.148,-75.608,4500000.0,Sabaneta,Antioquia,Apartamento,Mediana,Alta
360000000.0,80.0,2.0,2.0,6.142,-75.614,4500000.0,Sabaneta,Antioquia,Apartamento,Mediana,Alta
435000000.0,83.0,1.0,2.0,4.721,-73.969,5240963.855421687,La Calera,Cundinamarca,Apartamento,Mediana,Alta
140000000.0,55.0,3.0,2.0,6.349,-75.506,2545454.5454545454,Copacabana,Antioquia,Apartamento,Mediana,Media
140000000.0,70.0,3.0,2.0,10.98,-74.817,2000000.0,Barranquilla,Atlántico,Apartamento,Mediana,Media
310000000.0,122.0,3.0,2.0,10.996,-74.799,2540983.606557377,Barranquilla,Atlántico,Apartamento,Grande,Alta
340000000.0,105.0,3.0,2.0,10.999,-74.951,3238095.238095238,Puerto Colombia,Atlántico,Apartamento,Grande,Alta
993900000.0,166.0,1.0,2.0,10.959,-74.822,5987349.397590362,Barranquilla,Atlántico,Local comercial,Muy Grande,Premium
750000000.0,218.0,3.0,3.0,4.57,-74.584,3440366.972477064,Apulo,Cundinamarca,Casa,Muy Grande,Premium
340000000.0,150.0,4.0,3.0,4.858,-74.051,2266666.6666666665,Chía,Cundinamarca,Casa,Muy Grande,Alta
375000000.0,170.0,3.0,3.0,4.214,-74.627,2205882.3529411764,Melgar,Tolima,Casa,Muy Grande,Alta
1600000000.0,400.0,3.0,3.0,4.737,-74.344,4000000.0,Bojacá,Cundinamarca,Casa,Muy Grande,Premium
448000000.0,150.0,2.0,3.0,4.703,-74.231,2986666.6666666665,Mosquera,Cundinamarca,Casa,Muy Grande,Alta
454000000.0,126.0,3.0,3.0,4.719,-73.974,3603174.603174603,La Calera,Cundinamarca,Casa,Grande,Alta
1100000000.0,300.0,3.0,3.0,4.721,-73.969,3666666.6666666665,La Calera,Cundinamarca,Casa,Muy Grande,Premium
140000000.0,70.0,3.0,3.0,7.848,-72.474,2000000.0,Villa Del Rosario,Norte De Santander,Casa,Mediana,Media
630000000.0,172.0,3.0,3.0,4.918,-74.097,3662790.697674419,Tabio,Cundinamarca,Finca,Muy Grande,Premium
280000000.0,101.0,4.0,3.0,3.418,-76.54,2772277.2277227724,Cali,Valle Del Cauca,Apartamento,Grande,Media
420000000.0,158.0,3.0,3.0,3.439,-76.547,2658227.8481012657,Cali,Valle Del Cauca,Apartamento,Muy Grande,Alta
390000000.0,107.0,3.0,3.0,3.396,-76.55,3644859.813084112,Cali,Valle Del Cauca,Apartamento,Grande,Alta
1100000000.0,196.0,3.0,3.0,11.246,-74.208,5612244.897959184,Santa Marta,Magdalena,Apartamento,Muy Grande,Premium
800000000.0,375.0,1.0,3.0,7.888,-72.502,2133333.3333333335,Desconocida,Norte De Santander,Local comercial,Muy Grande,Premium
1500000000.0,354.0,5.0,4.0,7.877,-72.498,4237288.135593221,Desconocida,Norte De Santander,Casa,Muy Grande,Premium
350000000.0,162.0,6.0,4.0,7.906,-72.487,2160493.827160494,Desconocida,Norte De Santander,Casa,Muy Grande,Alta
325000000.0,350.0,9.0,4.0,3.433,-76.507,928571.4285714285,Cali,Valle Del Cauca,Casa,Muy Grande,Alta
1200000000.0,402.0,4.0,4.0,4.593,-74.521,2985074.6268656715,Anapoima,Cundinamarca,Casa,Muy Grande,Premium
680000000.0,300.0,4.0,4.0,4.704,-74.228,2266666.6666666665,Mosquera,Cundinamarca,Casa,Muy Grande,Premium
2200000000.0,565.0,3.0,4.0,4.657,-74.011,3893805.309734513,La Calera,Cundinamarca,Casa,Muy Grande,Premium
1600000000.0,700.0,9.0,4.0,4.811,-74.137,2285714.285714286,Cota,Cundinamarca,Otro,Muy Grande,Premium
870000000.0,320.0,9.0,4.0,4.809,-74.103,2718750.0,Cota,Cundinamarca,Otro,Muy Grande,Premium
485000000.0,123.0,4.0,4.0,3.395,-76.388,3943089.4308943087,Cali,Valle Del Cauca,Apartamento,Grande,Alta
800000000.0,190.0,3.0,4.0,3.453,-76.544,4210526.315789473,Cali,Valle Del Cauca,Apartamento,Muy Grande,Premium
320000000.0,153.0,4.0,4.0,3.4,-76.503,2091503.2679738563,Cali,Valle Del Cauca,Apartamento,Muy Grande,Alta
350000000.0,130.0,3.0,4.0,3.408,-76.564,2692307.6923076925,Cali,Valle Del Cauca,Apartamento,Grande,Alta
940000000.0,182.0,3.0,4.0,6.162,-75.574,5164835.164835165,Envigado,Antioquia,Apartamento,Muy Grande,Premium
420000000.0,103.0,3.0,4.0,6.159,-75.605,4077669.9029126214,Sabaneta,Antioquia,Apartamento,Grande,Alta
630000000.0,163.0,3.0,4.0,11.008,-74.82,3865030.674846626,Barranquilla,Atlántico,Apartamento,Muy Grande,Premium
840000000.0,380.0,4.0,5.0,4.576,-74.576,2210526.3157894737,Apulo,Cundinamarca,Casa,Muy Grande,Premium
1900000000.0,510.0,4.0,5.0,4.862,-74.033,3725490.1960784313,Chía,Cundinamarca,Casa,Muy Grande,Premium
900000000.0,250.0,4.0,5.0,4.924,-74.026,3600000.0,Cajicá,Cundinamarca,Casa,Muy Grande,Premium
1350000000.0,325.0,4.0,5.0,4.786,-73.925,4153846.153846154,La Calera,Cundinamarca,Casa,Muy Grande,Premium
3000000000.0,564.0,4.0,5.0,4.662,-74.011,5319148.936170213,La Calera,Cundinamarca,Casa,Muy Grande,Premium
975000000.0,196.0,3.0,5.0,3.411,-76.554,4974489.795918368,Cali,Valle Del Cauca,Apartamento,Muy Grande,Premium
2000000000.0,350.0,4.0,5.0,10.401,-75.554,5714285.714285715,Cartagena,Bolívar,Apartamento,Muy Grande,Premium
4000000000.0,700.0,4.0,6.0,4.941,-73.961,5714285.714285715,Sopó,Cundinamarca,Casa,Muy Grande,Premium
3690000000.0,700.0,6.0,6.0,4.872,-74.146,5271428.571428572,Tenjo,Cundinamarca,Finca,Muy Grande,Premium
2950000000.0,650.0,5.0,7.0,4.878,-74.008,4538461.538461538,Chía,Cundinamarca,Casa,Muy Grande,Premium
1750000000.0,570.0,5.0,7.0,4.577,-74.554,3070175.4385964912,Anapoima,Cundinamarca,Casa,Muy Grande,Premium
1800000000.0,700.0,10.0,12.0,4.518,-74.559,2571428.5714285714,Anapoima,Cundinamarca,Casa,Muy Grande,Premium
250000000.0,78.0,3.0,2.0,3.376,-76.524,3205128.205128205,Cali,Valle Del Cauca,Apartamento,Mediana,Media
290000000.0,86.0,3.0,2.0,3.376,-76.524,3372093.023255814,Cali,Valle Del Cauca,Apartamento,Mediana,Media
1400000000.0,240.0,3.0,4.0,3.349,-76.544,5833333.333333333,Cali,Valle Del Cauca,Apartamento,Muy Grande,Premium
235000000.0,67.0,3.0,2.0,6.23,-75.608,3507462.686567164,Medellín,Antioquia,Apartamento,Mediana,Media
235000000.0,58.0,3.0,2.0,6.276,-75.584,4051724.1379310344,Medellín,Antioquia,Apartamento,Mediana,Media
320000000.0,117.0,3.0,3.0,6.262,-75.594,2735042.735042735,Medellín,Antioquia,Apartamento,Grande,Alta
199900000.0,240.0,3.0,4.0,4.554,-74.116,832916.6666666666,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Media
1890000000.0,299.0,1.0,1.0,6.252,-75.565,6321070.234113713,Medellín,Antioquia,Local comercial,Muy Grande,Premium
2600000000.0,340.0,3.0,4.0,6.24,-75.565,7647058.823529412,Medellín,Antioquia,Casa,Muy Grande,Premium
420000000.0,200.0,4.0,4.0,3.382,-76.536,2100000.0,Cali,Valle Del Cauca,Apartamento,Muy Grande,Alta
900000000.0,397.0,9.0,7.0,3.381,-76.525,2267002.5188916875,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
370000000.0,68.0,3.0,2.0,6.225,-75.567,5441176.470588235,Medellín,Antioquia,Apartamento,Mediana,Alta
1790000000.0,153.0,1.0,1.0,4.693,-74.035,11699346.405228758,Bogotá D.C,Cundinamarca,Local comercial,Muy Grande,Premium
390000000.0,80.0,2.0,1.0,4.7,-74.04,4875000.0,Bogotá D.C,Cundinamarca,Oficina,Mediana,Alta
357350000.0,51.0,1.0,1.0,4.692,-74.031,7006862.7450980395,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
480000000.0,100.0,3.0,2.0,4.723,-74.034,4800000.0,Bogotá D.C,Cundinamarca,Apartamento,Grande,Alta
448845000.0,65.0,2.0,2.0,4.692,-74.031,6905307.692307692,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
315000000.0,77.0,2.0,2.0,4.722,-74.031,4090909.090909091,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
